Datetime[UTC],BLM-1[m],Baro[m]
31/08/2009 17:30,5.15454092,9.51420319
31/08/2009 17:45,5.15382377,9.51214619
31/08/2009 18:00,5.15517651,9.51378581
31/08/2009 18:15,5.15599209,9.51301578
31/08/2009 18:30,5.1567669,9.51320747
31/08/2009 18:45,5.1562677,9.51160517
31/08/2009 19:00,5.16082091,9.50951663
31/08/2009 19:15,5.16601041,9.50788944
31/08/2009 19:30,5.16809718,9.50895321
31/08/2009 19:45,5.17370431,9.50582995
31/08/2009 20:00,5.17745881,9.50578514
31/08/2009 20:15,5.18185452,9.50607972
31/08/2009 20:30,5.1856294,9.50420857
31/08/2009 20:45,5.19203244,9.50194495
31/08/2009 21:00,5.19785823,9.50055093
31/08/2009 21:15,5.20308429,9.49894532
31/08/2009 21:30,5.21038376,9.49740941
31/08/2009 21:45,5.21606472,9.49470768
31/08/2009 22:00,5.22181107,9.49439484
31/08/2009 22:15,5.22920475,9.49207066
31/08/2009 22:30,5.23278699,9.49039949
31/08/2009 22:45,5.23735777,9.48950499
31/08/2009 23:00,5.24230681,9.48952491
31/08/2009 23:15,5.2457632,9.49169062
31/08/2009 23:30,5.25123183,9.48808111
31/08/2009 23:45,5.25355975,9.48722561
1/09/2009 00:00,5.25701614,9.48577765
1/09/2009 00:15,5.2586684,9.48577765
1/09/2009 00:30,5.26069751,9.48503584
1/09/2009 00:45,5.26141185,9.48600833
1/09/2009 01:00,5.26190894,9.48508563
1/09/2009 01:15,5.26232446,9.48412474
1/09/2009 01:30,5.26224712,9.48359701
1/09/2009 01:45,5.26202565,9.48299376
1/09/2009 02:00,5.25982006,9.48327091
1/09/2009 02:15,5.25852919,9.48627551
1/09/2009 02:30,5.25401536,9.48791349
1/09/2009 02:45,5.25077482,9.48936144
1/09/2009 03:00,5.24807496,9.49139024
1/09/2009 03:15,5.2434423,9.49317757
1/09/2009 03:30,5.24085564,9.49641535
1/09/2009 03:45,5.23578566,9.49893454
1/09/2009 04:00,5.23254864,9.50047294
1/09/2009 04:15,5.22936716,9.50121558
1/09/2009 04:30,5.22584609,9.50386671
1/09/2009 04:45,5.22240729,9.50475041
1/09/2009 05:00,5.2209547,9.50789027
1/09/2009 05:15,5.21817328,9.50767619
1/09/2009 05:30,5.21640642,9.50565985
1/09/2009 05:45,5.21519219,9.50899802
1/09/2009 06:00,5.21479494,9.50866777
1/09/2009 06:15,5.21354204,9.50746792
1/09/2009 06:30,5.21177447,9.50850679
1/09/2009 06:45,5.21280801,9.50838233
1/09/2009 07:00,5.2129655,9.51130728
1/09/2009 07:15,5.21445254,9.50951663
1/09/2009 07:30,5.21560842,9.50990414
1/09/2009 07:45,5.21618706,9.51173212
1/09/2009 08:00,5.21787236,9.51267889
1/09/2009 08:15,5.21918644,9.51184166
1/09/2009 08:30,5.2212725,9.51385717
1/09/2009 08:45,5.2230028,9.51274611
1/09/2009 09:00,5.22596843,9.51237271
1/09/2009 09:15,5.22734016,9.51221838
1/09/2009 09:30,5.23078178,9.51390696
1/09/2009 09:45,5.23109254,9.51505786
1/09/2009 10:00,5.23208953,9.51486535
1/09/2009 10:15,5.23550794,9.51727003
1/09/2009 10:30,5.23676015,9.5176733
1/09/2009 10:45,5.23684311,9.51807491
1/09/2009 11:00,5.23487095,9.52042981
1/09/2009 11:15,5.23552974,9.52309836
1/09/2009 11:30,5.23483157,9.52265277
1/09/2009 11:45,5.23383951,9.52356054
1/09/2009 12:00,5.2332229,9.52325601
1/09/2009 12:15,5.23069811,9.52683648
1/09/2009 12:30,5.22876954,9.52631787
1/09/2009 12:45,5.2234795,9.53104757
1/09/2009 13:00,5.2208162,9.53401236
1/09/2009 13:15,5.21356243,9.53863171
1/09/2009 13:30,5.20913015,9.53743517
1/09/2009 13:45,5.20463531,9.54126706
1/09/2009 14:00,5.19903098,9.54276232
1/09/2009 14:15,5.1934808,9.54513049
1/09/2009 14:30,5.18783921,9.54680248
1/09/2009 14:45,5.18054115,9.54936481
1/09/2009 15:00,5.17378165,9.55076962
1/09/2009 15:15,5.16754174,9.55328383
1/09/2009 15:30,5.16286971,9.5533859
1/09/2009 15:45,5.15827573,9.55271046
1/09/2009 16:00,5.15316568,9.55141269
1/09/2009 16:15,5.14752128,9.55494587
1/09/2009 16:30,5.14187758,9.55703856
1/09/2009 16:45,5.13778279,9.55480896
1/09/2009 17:00,5.13402267,9.55634569
1/09/2009 17:15,5.13074346,9.55739371
1/09/2009 17:30,5.1282018,9.5565714
1/09/2009 17:45,5.1270881,9.55530433
1/09/2009 18:00,5.12485861,9.55429118
1/09/2009 18:15,5.12543795,9.55277353
1/09/2009 18:30,5.12545553,9.55163923
1/09/2009 18:45,5.12776377,9.5505348
1/09/2009 19:00,5.12944978,9.5478065
1/09/2009 19:15,5.13267063,9.54328922
1/09/2009 19:30,5.13533745,9.54467826
1/09/2009 19:45,5.13909265,9.54122724
1/09/2009 20:00,5.14346867,9.54150687
1/09/2009 20:15,5.14901112,9.53749575
1/09/2009 20:30,5.15354675,9.53659295
1/09/2009 20:45,5.1583158,9.53605193
1/09/2009 21:00,5.16497335,9.53586275
1/09/2009 21:15,5.17107687,9.53306559
1/09/2009 21:30,5.17785605,9.5301116
1/09/2009 21:45,5.18550847,9.52766045
1/09/2009 22:00,5.19316582,9.525006
1/09/2009 22:15,5.19879264,9.5227233
1/09/2009 22:30,5.2043372,9.51997177
1/09/2009 22:45,5.21139691,9.51973528
1/09/2009 23:00,5.21628408,9.52034434
1/09/2009 23:15,5.22137585,9.51940669
1/09/2009 23:30,5.22705541,9.51464545
1/09/2009 23:45,5.23014056,9.5176733
2/09/2009 00:00,5.23372069,9.51510515
2/09/2009 00:15,5.23662023,9.51483714
2/09/2009 00:30,5.23956547,9.51385717
2/09/2009 00:45,5.24067776,9.51629007
2/09/2009 01:00,5.24222526,9.51684602
2/09/2009 01:15,5.24310131,9.51669914
2/09/2009 01:30,5.24453912,9.51518895
2/09/2009 01:45,5.24316177,9.51424966
2/09/2009 02:00,5.24206636,9.51593244
2/09/2009 02:15,5.24022075,9.51530928
2/09/2009 02:30,5.23733738,9.51713395
2/09/2009 02:45,5.23465439,9.51843669
2/09/2009 03:00,5.23119379,9.52045137
2/09/2009 03:15,5.22735844,9.52232169
2/09/2009 03:30,5.22346262,9.52369082
2/09/2009 03:45,5.2194065,9.52456374
2/09/2009 04:00,5.21535109,9.52601335
2/09/2009 04:15,5.21103763,9.52859559
2/09/2009 04:30,5.20724095,9.5298245
2/09/2009 04:45,5.20459101,9.52879641
2/09/2009 05:00,5.20089839,9.53114217
2/09/2009 05:15,5.19700257,9.53269136
2/09/2009 05:30,5.19370087,9.5345932
2/09/2009 05:45,5.19187494,9.53390448
2/09/2009 06:00,5.19086109,9.53151474
2/09/2009 06:15,5.18843332,9.53564701
2/09/2009 06:30,5.18785749,9.53655976
2/09/2009 06:45,5.18710167,9.53655976
2/09/2009 07:00,5.18573065,9.53827657
2/09/2009 07:15,5.18594861,9.53946231
2/09/2009 07:30,5.18668615,9.53967722
2/09/2009 07:45,5.18827724,9.5406215
2/09/2009 08:00,5.18948866,9.54168527
2/09/2009 08:15,5.19165699,9.54043729
2/09/2009 08:30,5.19376344,9.53955193
2/09/2009 08:45,5.19650619,9.54256814
2/09/2009 09:00,5.19845586,9.54215077
2/09/2009 09:15,5.2026083,9.54276232
2/09/2009 09:30,5.20555073,9.54304693
2/09/2009 09:45,5.20918499,9.54470481
2/09/2009 10:00,5.21097647,9.54462931
2/09/2009 10:15,5.21494962,9.54491392
2/09/2009 10:30,5.21718123,9.54475294
2/09/2009 10:45,5.22010397,9.54592707
2/09/2009 11:00,5.22202973,9.54624818
2/09/2009 11:15,5.223798,9.54787205
2/09/2009 11:30,5.22415728,9.54784301
2/09/2009 11:45,5.22493278,9.54595777
2/09/2009 12:00,5.22612452,9.54753351
2/09/2009 12:15,5.22598531,9.5467585
2/09/2009 12:30,5.22483154,9.54831018
2/09/2009 12:45,5.22304569,9.54855745
2/09/2009 13:00,5.22010397,9.55302661
2/09/2009 13:15,5.21554865,9.55470275
2/09/2009 13:30,5.21238616,9.55630171
2/09/2009 13:45,5.20785545,9.55822679
2/09/2009 14:00,5.20312437,9.55996018
2/09/2009 14:15,5.19793557,9.56096504
2/09/2009 14:30,5.19267154,9.56349004
2/09/2009 14:45,5.18654694,9.56394061
2/09/2009 15:00,5.18086105,9.56414723
2/09/2009 15:15,5.17554922,9.5651164
2/09/2009 15:30,5.17000677,9.56537861
2/09/2009 15:45,5.16433917,9.56488572
2/09/2009 16:00,5.15765982,9.56672947
2/09/2009 16:15,5.15140022,9.56705806
2/09/2009 16:30,5.14620861,9.56758331
2/09/2009 16:45,5.14126238,9.56638844
2/09/2009 17:00,5.13702556,9.56661662
2/09/2009 17:15,5.13235494,9.5659528
2/09/2009 17:30,5.12885497,9.56674193
2/09/2009 17:45,5.12539718,9.56696845
2/09/2009 18:00,5.12306854,9.56558854
2/09/2009 18:15,5.12137691,9.5643389
2/09/2009 18:30,5.12102256,9.56391406
2/09/2009 18:45,5.12159557,9.56093601
2/09/2009 19:00,5.12159979,9.55988468
2/09/2009 19:15,5.12346931,9.55822679
2/09/2009 19:30,5.12657063,9.55454841
2/09/2009 19:45,5.1294083,9.55333363
2/09/2009 20:00,5.13309038,9.55040037
2/09/2009 20:15,5.13772092,9.5470763
2/09/2009 20:30,5.14235357,9.5449944
2/09/2009 20:45,5.14770408,9.54362279
2/09/2009 21:00,5.15412328,9.53973032
2/09/2009 21:15,5.16046585,9.53827657
2/09/2009 21:30,5.16666639,9.53622371
2/09/2009 21:45,5.17384282,9.53503463
2/09/2009 22:00,5.18048209,9.53179438
2/09/2009 22:15,5.18767891,9.52919802
2/09/2009 22:30,5.19473511,9.52662489
2/09/2009 22:45,5.20191224,9.5246019
2/09/2009 23:00,5.20781608,9.52309836
2/09/2009 23:15,5.21540663,9.52220386
2/09/2009 23:30,5.2215903,9.51978009
2/09/2009 23:45,5.2248913,9.51998505
3/09/2009 00:00,5.22972222,9.51882336
3/09/2009 00:15,5.23334032,9.51824667
3/09/2009 00:30,5.23688178,9.51774881
3/09/2009 00:45,5.2393454,9.51653569
3/09/2009 01:00,5.24260703,9.51636889
3/09/2009 01:15,5.24356113,9.51629007
3/09/2009 01:30,5.24429585,9.51588846
3/09/2009 01:45,5.2446706,9.51429447
3/09/2009 02:00,5.2437826,9.51530928
3/09/2009 02:15,5.24286225,9.51599965
3/09/2009 02:30,5.24031989,9.51650912
3/09/2009 02:45,5.23783306,9.51760526
3/09/2009 03:00,5.23405888,9.51882336
3/09/2009 03:15,5.23047734,9.52166202
3/09/2009 03:30,5.22541088,9.52350412
3/09/2009 03:45,5.22143421,9.52470646
3/09/2009 04:00,5.21632557,9.52738662
3/09/2009 04:15,5.21145457,9.52925029
3/09/2009 04:30,5.207319,9.52980127
3/09/2009 04:45,5.20396245,9.53029664
3/09/2009 05:00,5.1993298,9.53118117
3/09/2009 05:15,5.19547265,9.53169149
3/09/2009 05:30,5.19151777,9.53275691
3/09/2009 05:45,5.18946686,9.53205492
3/09/2009 06:00,5.18672411,9.53280089
3/09/2009 06:15,5.1848553,9.53254118
3/09/2009 06:30,5.1825091,9.53227481
3/09/2009 06:45,5.1806438,9.53510765
3/09/2009 07:00,5.18022406,9.53613409
3/09/2009 07:15,5.17992102,9.53504875
3/09/2009 07:30,5.17988446,9.53633406
3/09/2009 07:45,5.18066138,9.53640044
3/09/2009 08:00,5.18286486,9.53544621
3/09/2009 08:15,5.18491507,9.53662615
3/09/2009 08:30,5.18763813,9.53634236
3/09/2009 08:45,5.18986481,9.53655147
3/09/2009 09:00,5.19332682,9.53596565
3/09/2009 09:15,5.19686055,9.5358918
3/09/2009 09:30,5.20135821,9.53466871
3/09/2009 09:45,5.20483358,9.53613409
3/09/2009 10:00,5.20835394,9.53674397
3/09/2009 10:15,5.21153191,9.53861179
3/09/2009 10:30,5.21545022,9.53946231
3/09/2009 10:45,5.21916605,9.53898768
3/09/2009 11:00,5.22191231,9.53954196
3/09/2009 11:15,5.22634388,9.53827657
3/09/2009 11:30,5.23035711,9.5370402
3/09/2009 11:45,5.2333811,9.53660457
3/09/2009 12:00,5.23488993,9.53759781
3/09/2009 12:15,5.23614494,9.53863171
3/09/2009 12:30,5.23576879,9.54019997
3/09/2009 12:45,5.23600362,9.54070863
3/09/2009 13:00,5.23467408,9.54236817
3/09/2009 13:15,5.23304151,9.54276232
3/09/2009 13:30,5.23051742,9.5449944
3/09/2009 13:45,5.22807207,9.54640253
3/09/2009 14:00,5.22451585,9.54819401
3/09/2009 14:15,5.22039926,9.54948264
3/09/2009 14:30,5.21554865,9.55022529
3/09/2009 14:45,5.21115857,9.55136871
3/09/2009 15:00,5.20563018,9.55302661
3/09/2009 15:15,5.19988594,9.55317597
3/09/2009 15:30,5.19453614,9.5536257
3/09/2009 15:45,5.1887912,9.55235449
3/09/2009 16:00,5.18246972,9.55302661
3/09/2009 16:15,5.17600904,9.55395346
3/09/2009 16:30,5.1697874,9.55463139
3/09/2009 16:45,5.16439752,9.554721
3/09/2009 17:00,5.15845783,9.55507864
3/09/2009 17:15,5.15300889,9.55414763
3/09/2009 17:30,5.14925369,9.55455007
3/09/2009 17:45,5.14567356,9.55255696
3/09/2009 18:00,5.14223475,9.55081029
3/09/2009 18:15,5.13957004,9.5490802
3/09/2009 18:30,5.13851682,9.5477119
3/09/2009 18:45,5.13765975,9.54462931
3/09/2009 19:00,5.13742492,9.54326433
3/09/2009 19:15,5.13748117,9.54070863
3/09/2009 19:30,5.13893445,9.53809235
3/09/2009 19:45,5.14090591,9.5358918
3/09/2009 20:00,5.14300956,9.53396423
3/09/2009 20:15,5.14690397,9.53022278
3/09/2009 20:30,5.15018528,9.53055968
3/09/2009 20:45,5.15641184,9.52752851
3/09/2009 21:00,5.15986822,9.52489731
3/09/2009 21:15,5.16782578,9.52184456
3/09/2009 21:30,5.17458809,9.51902251
3/09/2009 21:45,5.17915185,9.51630832
3/09/2009 22:00,5.18612789,9.51407872
3/09/2009 22:15,5.19376344,9.51099031
3/09/2009 22:30,5.2013343,9.50812925
3/09/2009 22:45,5.20606469,9.50824293
3/09/2009 23:00,5.21324533,9.50715095
3/09/2009 23:15,5.21966735,9.50600834
3/09/2009 23:30,5.22500731,9.50471225
3/09/2009 23:45,5.23158822,9.50380862
4/09/2009 00:00,5.23688178,9.5026486
4/09/2009 00:15,5.24159037,9.50058579
4/09/2009 00:30,5.24606483,9.4991536
4/09/2009 00:45,5.24922802,9.49830723
4/09/2009 01:00,5.25306267,9.49786745
4/09/2009 01:15,5.25465235,9.49823587
4/09/2009 01:30,5.25696341,9.49721525
4/09/2009 01:45,5.25717504,9.49659125
4/09/2009 02:00,5.25687833,9.4973646
4/09/2009 02:15,5.25650078,9.49838356
4/09/2009 02:30,5.2541159,9.49854454
4/09/2009 02:45,5.2512944,9.50042564
4/09/2009 03:00,5.24817339,9.50265357
4/09/2009 03:15,5.24439499,9.50376963
4/09/2009 03:30,5.23956547,9.50591957
4/09/2009 03:45,5.23517327,9.50691281
4/09/2009 04:00,5.23069811,9.50739241
4/09/2009 04:15,5.22590937,9.50918555
4/09/2009 04:30,5.22089705,9.51033396
4/09/2009 04:45,5.21622713,9.51066089
4/09/2009 05:00,5.21186939,9.51064181
4/09/2009 05:15,5.20698362,9.51070653
4/09/2009 05:30,5.20374098,9.50866777
4/09/2009 05:45,5.20034154,9.50974399
4/09/2009 06:00,5.19596692,9.51044099
4/09/2009 06:15,5.19322487,9.50974399
4/09/2009 06:30,5.19137856,9.51076793
4/09/2009 06:45,5.18906821,9.50999043
4/09/2009 07:00,5.18676138,9.50982447
4/09/2009 07:15,5.18596829,9.51070653
4/09/2009 07:30,5.18338233,9.51438159
4/09/2009 07:45,5.18358412,9.51421066
4/09/2009 08:00,5.18481734,9.51340992
4/09/2009 08:15,5.18747853,9.51249302
4/09/2009 08:30,5.18843332,9.51347714
4/09/2009 08:45,5.19117818,9.51383394
4/09/2009 09:00,5.19429919,9.5140281
4/09/2009 09:15,5.19738013,9.5139111
4/09/2009 09:30,5.20117822,9.5138688
4/09/2009 09:45,5.20521465,9.51434177
4/09/2009 10:00,5.20960544,9.51407872
4/09/2009 10:15,5.21443707,9.51248473
4/09/2009 10:30,5.22012506,9.51536073
4/09/2009 10:45,5.22535042,9.51228309
4/09/2009 11:00,5.22994229,9.51294442
4/09/2009 11:15,5.23376006,9.51309959
4/09/2009 11:30,5.23867114,9.51185907
4/09/2009 11:45,5.24276312,9.51184912
4/09/2009 12:00,5.24624341,9.51255194
4/09/2009 12:15,5.24896718,9.51282825
4/09/2009 12:30,5.25176758,9.51197773
4/09/2009 12:45,5.25274066,9.51309959
4/09/2009 13:00,5.25423613,9.51233786
4/09/2009 13:15,5.25502921,9.51340992
4/09/2009 13:30,5.25401536,9.51799608
4/09/2009 13:45,5.25246364,9.5169431
4/09/2009 14:00,5.25079591,9.52022319
4/09/2009 14:15,5.24767349,9.5199784
4/09/2009 14:30,5.24373479,9.52448075
4/09/2009 14:45,5.24031989,9.52369745
4/09/2009 15:00,5.23614494,9.52450316
4/09/2009 15:15,5.23282355,9.52285606
4/09/2009 15:30,5.22761647,9.52224867
4/09/2009 15:45,5.22351817,9.52200471
4/09/2009 16:00,5.21730005,9.52250672
4/09/2009 16:15,5.21153191,9.52418287
4/09/2009 16:30,5.20582634,9.52237811
4/09/2009 16:45,5.19988594,9.5241812
4/09/2009 17:00,5.1938225,9.52579014
4/09/2009 17:15,5.18809936,9.52579014
4/09/2009 17:30,5.18252808,9.52601749
4/09/2009 17:45,5.1777984,9.52502426
4/09/2009 18:00,5.17360307,9.52320125
4/09/2009 18:15,5.17036183,9.52136579
4/09/2009 18:30,5.16756142,9.51751315
4/09/2009 18:45,5.16610814,9.51401483
4/09/2009 19:00,5.16467876,9.51372856
4/09/2009 19:15,5.1652574,9.51110315
4/09/2009 19:30,5.16507319,9.50512215
4/09/2009 19:45,5.16658764,9.50316555
4/09/2009 20:00,5.16825678,9.50082559
4/09/2009 20:15,5.17201268,9.49623861
4/09/2009 20:30,5.17398203,9.49192876
4/09/2009 20:45,5.17807963,9.49041941
4/09/2009 21:00,5.18038577,9.49121848
4/09/2009 21:15,5.18447985,9.48997962
4/09/2009 21:30,5.19139755,9.48443176
4/09/2009 21:45,5.196805,9.48135248
4/09/2009 22:00,5.20177022,9.48261787
4/09/2009 22:15,5.20690347,9.48032273
4/09/2009 22:30,5.21505508,9.47819436
4/09/2009 22:45,5.22079932,9.4775961
4/09/2009 23:00,5.22572938,9.47561875
4/09/2009 23:15,5.23171056,9.47596311
4/09/2009 23:30,5.23872809,9.47491676
4/09/2009 23:45,5.2440779,9.47193456
5/09/2009 00:00,5.24906491,9.47199098
5/09/2009 00:15,5.2525227,9.47104172
5/09/2009 00:30,5.25805038,9.47145495
5/09/2009 00:45,5.26131342,9.47532833
5/09/2009 01:00,5.2657246,9.47245317
5/09/2009 01:15,5.26779098,9.47179681
5/09/2009 01:30,5.26946292,9.47245317
5/09/2009 01:45,5.27218528,9.47277678
5/09/2009 02:00,5.27145337,9.47275935
5/09/2009 02:15,5.27136759,9.4689341
5/09/2009 02:30,5.27087332,9.47365053
5/09/2009 02:45,5.26912896,9.47554656
5/09/2009 03:00,5.2635176,9.47983815
5/09/2009 03:15,5.25850458,9.48387084
5/09/2009 03:30,5.25451525,9.48517856
5/09/2009 03:45,5.24598538,9.49572829
5/09/2009 04:00,5.24045558,9.49715883
5/09/2009 04:15,5.23073749,9.50519351
5/09/2009 04:30,5.22286289,9.5124366
5/09/2009 04:45,5.21505508,9.51498152
5/09/2009 05:00,5.21050258,9.51663526
5/09/2009 05:15,5.20414033,9.51656224
5/09/2009 05:30,5.19865061,9.52030036
5/09/2009 05:45,5.19356236,9.51937931
5/09/2009 06:00,5.18753688,9.52272994
5/09/2009 06:15,5.18338233,9.52180806
5/09/2009 06:30,5.17964823,9.52311826
5/09/2009 06:45,5.17585155,9.52202546
5/09/2009 07:00,5.17398203,9.52042565
5/09/2009 07:15,5.17133982,9.52164957
5/09/2009 07:30,5.16962991,9.52180806
5/09/2009 07:45,5.16847333,9.52357382
5/09/2009 08:00,5.16796218,9.5228071
5/09/2009 08:15,5.16875316,9.51961331
5/09/2009 08:30,5.17000677,9.52132845
5/09/2009 08:45,5.17203377,9.52112764
5/09/2009 09:00,5.17535376,9.52030036
5/09/2009 09:15,5.17866039,9.52073433
5/09/2009 09:30,5.18070005,9.51999998
5/09/2009 09:45,5.18578338,9.51957596
5/09/2009 10:00,5.18938531,9.51977263
5/09/2009 10:15,5.194437,9.51961663
5/09/2009 10:30,5.19893255,9.51885241
5/09/2009 10:45,5.20414033,9.5204522
5/09/2009 11:00,5.2090493,9.51887399
5/09/2009 11:15,5.21505508,9.51811556
5/09/2009 11:30,5.21982273,9.51824584
5/09/2009 11:45,5.22463397,9.51937931
5/09/2009 12:00,5.22872946,9.52132845
5/09/2009 12:15,5.23190953,9.52284528
5/09/2009 12:30,5.23499258,9.52481432
5/09/2009 12:45,5.23769596,9.52579014
5/09/2009 13:00,5.2404373,9.52693937
5/09/2009 13:15,5.24232791,9.52708957
5/09/2009 13:30,5.24234478,9.53025266
5/09/2009 13:45,5.24167333,9.5337236
5/09/2009 14:00,5.24099415,9.53400904
5/09/2009 14:15,5.24097516,9.53561133
5/09/2009 14:30,5.23861208,9.53670165
5/09/2009 14:45,5.2371588,9.53715885
5/09/2009 15:00,5.23528788,9.53693233
5/09/2009 15:15,5.23220975,9.53692154
5/09/2009 15:30,5.2282134,9.5372186
5/09/2009 15:45,5.22286289,9.53959009
5/09/2009 16:00,5.2186099,9.54026885
5/09/2009 16:15,5.21393717,9.53922002
5/09/2009 16:30,5.20916812,9.53948554
5/09/2009 16:45,5.20306461,9.5395038
5/09/2009 17:00,5.19756012,9.54115588
5/09/2009 17:15,5.19264623,9.5404879
5/09/2009 17:30,5.18692449,9.54011118
5/09/2009 17:45,5.18262932,9.53900261
5/09/2009 18:00,5.17755865,9.53760196
5/09/2009 18:15,5.17360307,9.53604447
5/09/2009 18:30,5.17110077,9.53209061
5/09/2009 18:45,5.16831795,9.53009583
5/09/2009 19:00,5.16738214,9.52616021
5/09/2009 19:15,5.16634649,9.52292161
5/09/2009 19:30,5.16616931,9.51839851
5/09/2009 19:45,5.17115843,9.50985268
5/09/2009 20:00,5.16666639,9.51408288
5/09/2009 20:15,5.16585292,9.51228309
5/09/2009 20:30,5.16891417,9.50953655
5/09/2009 20:45,5.17164004,9.50961703
5/09/2009 21:00,5.17100023,9.50891422
5/09/2009 21:15,5.17471676,9.50328338
5/09/2009 21:30,5.17930934,9.50337548
5/09/2009 21:45,5.1821913,9.50171012
5/09/2009 22:00,5.18940921,9.49750732
5/09/2009 22:15,5.19135747,9.49918512
5/09/2009 22:30,5.19905137,9.49529682
5/09/2009 22:45,5.20577431,9.4923561
5/09/2009 23:00,5.21139691,9.49190636
5/09/2009 23:15,5.2173584,9.48934652
5/09/2009 23:30,5.2247331,9.48832423
5/09/2009 23:45,5.2289882,9.48805456
6/09/2009 00:00,5.23439847,9.48517193
6/09/2009 00:15,5.23914291,9.48542417
6/09/2009 00:30,5.242645,9.48739157
6/09/2009 00:45,5.24733601,9.48713185
6/09/2009 01:00,5.25210647,9.48727457
6/09/2009 01:15,5.25299939,9.48789855
6/09/2009 01:30,5.25502921,9.48891751
6/09/2009 01:45,5.25713707,9.48853831
6/09/2009 02:00,5.25806937,9.48997962
6/09/2009 02:15,5.25761306,9.49255109
6/09/2009 02:30,5.25618228,9.49370199
6/09/2009 02:45,5.25391763,9.49494748
6/09/2009 03:00,5.25220842,9.49498648
6/09/2009 03:15,5.24914717,9.49795374
6/09/2009 03:30,5.24477114,9.50176904
6/09/2009 03:45,5.23942696,9.50484584
6/09/2009 04:00,5.23419598,9.50781145
6/09/2009 04:15,5.22934748,9.50880966
6/09/2009 04:30,5.22371995,9.5107032
6/09/2009 04:45,5.21757566,9.5132921
6/09/2009 05:00,5.21063898,9.5150454
6/09/2009 05:15,5.20553034,9.51635562
6/09/2009 05:30,5.19777667,9.51806329
6/09/2009 05:45,5.19264623,9.52132845
6/09/2009 06:00,5.18599009,9.52208521
6/09/2009 06:15,5.18060372,9.52285191
6/09/2009 06:30,5.17614614,9.52326763
6/09/2009 06:45,5.17137779,9.52534207
6/09/2009 07:00,5.16577136,9.5266697
6/09/2009 07:15,5.16235224,9.52879806
6/09/2009 07:30,5.15996876,9.52716341
6/09/2009 07:45,5.15678658,9.52686469
6/09/2009 08:00,5.15447694,9.52785959
6/09/2009 08:15,5.15378439,9.5261569
6/09/2009 08:30,5.15454092,9.52649295
6/09/2009 08:45,5.15511815,9.52600671
6/09/2009 09:00,5.15642731,9.52505329
6/09/2009 09:15,5.15869406,9.52478943
6/09/2009 09:30,5.1616379,9.5254126
6/09/2009 09:45,5.16504015,9.52628635
6/09/2009 10:00,5.16740042,9.52649295
6/09/2009 10:15,5.17094047,9.52649295
6/09/2009 10:30,5.17636621,9.52551963
6/09/2009 10:45,5.18050107,9.52528646
6/09/2009 11:00,5.18618625,9.52505329
6/09/2009 11:15,5.19060235,9.52642907
6/09/2009 11:30,5.19580943,9.52765796
6/09/2009 11:45,5.20183139,9.52890677
6/09/2009 12:00,5.20608578,9.52902294
6/09/2009 12:15,5.21096943,9.53160436
6/09/2009 12:30,5.21415865,9.53247562
6/09/2009 12:45,5.21779713,9.53435505
6/09/2009 13:00,5.22035989,9.53676472
6/09/2009 13:15,5.22393932,9.53821599
6/09/2009 13:30,5.22628623,9.53915032
6/09/2009 13:45,5.22767694,9.53990125
6/09/2009 14:00,5.2294663,9.54312575
6/09/2009 14:15,5.228965,9.543339
6/09/2009 14:30,5.22938474,9.54750862
6/09/2009 14:45,5.22960481,9.54666225
6/09/2009 15:00,5.22871048,9.54772187
6/09/2009 15:15,5.22727758,9.54851181
6/09/2009 15:30,5.22546924,9.55056301
6/09/2009 15:45,5.22173373,9.54968013
6/09/2009 16:00,5.21920542,9.55087583
6/09/2009 16:15,5.21646548,9.54945443
6/09/2009 16:30,5.21298238,9.54989173
6/09/2009 16:45,5.20809661,9.54920551
6/09/2009 17:00,5.20498755,9.54902544
6/09/2009 17:15,5.19905137,9.54718666
6/09/2009 17:30,5.19497275,9.54766046
6/09/2009 17:45,5.19287614,9.54700661
6/09/2009 18:00,5.18712206,9.54474713
6/09/2009 18:15,5.18364388,9.54541758
6/09/2009 18:30,5.17877147,9.54304527
6/09/2009 18:45,5.17650612,9.5404879
6/09/2009 19:00,5.17310669,9.53881176
6/09/2009 19:15,5.17056291,9.53585445
6/09/2009 19:30,5.16897393,9.53486453
6/09/2009 19:45,5.169014,9.53359498
6/09/2009 20:00,5.16628672,9.53178608
6/09/2009 20:15,5.16431948,9.53045346
6/09/2009 20:30,5.16601041,9.52879806
6/09/2009 20:45,5.16646742,9.52655768
6/09/2009 21:00,5.16668537,9.52369745
6/09/2009 21:15,5.17181371,9.52209101
6/09/2009 21:30,5.17543532,9.51978092
6/09/2009 21:45,5.17608849,9.5169572
6/09/2009 22:00,5.18095808,9.51511926
6/09/2009 22:15,5.184058,9.51450772
6/09/2009 22:30,5.18984372,9.5102294
6/09/2009 22:45,5.19404186,9.50930089
6/09/2009 23:00,5.19988594,9.50764549
6/09/2009 23:15,5.20503325,9.50415796
6/09/2009 23:30,5.21131606,9.50251999
6/09/2009 23:45,5.21588895,9.50197317
7/09/2009 00:00,5.22268923,9.50087786
7/09/2009 00:15,5.22616811,9.50033768
7/09/2009 00:30,5.2307178,9.49939506
7/09/2009 00:45,5.23531108,9.49806908
7/09/2009 01:00,5.23984038,9.49701112
7/09/2009 01:15,5.24365745,9.49637551
